what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1594898405063
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1594898406955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1594898415206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1594898417724
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1594898419500
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1594898419922
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1594898420256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1594898430691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1594898434180
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1594898437160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898441697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898444328
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1594898444389
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594898451806
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594898452077
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1594898460892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898470792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898472550
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1594898472754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1594898490397
error,log,,,"Internal Error",1594898491284
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1594898497280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898502101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898504405
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1594898504475
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594898511867
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594898512057
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1594898522263
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1594898543849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898555473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898561069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898568167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898593494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898595740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898791097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1594898800017
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1594898804463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898811667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898814863
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1594898814925
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594898822485
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594898822779
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1594898831686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1594898837196
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1594898838775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898843363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898845571
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1594898845636
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594898853310
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594898853512
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1594898862940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898866388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898868122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898871716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898873280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1594898873297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898878816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898882191
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594898887710
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1594898888179
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594898888180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898933272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898972792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898979627
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1594898990631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594898990654
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1594898990714
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594898994099
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594898996344
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594898997549
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1594898999592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899005134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899008347
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1594899008383
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1594899009759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899053565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899059045
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1594899066441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899070579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899074147
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1594899074284
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1594899077343
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1594899077378
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1594899077533
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594899082748
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594899083011
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1594899091874
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1594899094419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1594899098958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1594899099222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1594899099437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1594899099635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1594899099909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899175721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899181916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899183961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899289902
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1594899292008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899304600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899381385
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1594899386770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1594899395905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899453231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899523706
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1594899523731
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1594899540157
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1594899540170
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1594899540623
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1594899540666
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1594899540992
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1594899541266
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1594899541347
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1594899541598
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1594899542471
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1594899542487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899641508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899674701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899674924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899675141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594899677045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594900037411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594900039418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594900039698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594900042370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594900045728
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1594900053197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594900081318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594901194417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594901195252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594901198448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594901210030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594901214363
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1594901214509
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594901224455
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594901224653
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1594901233230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594901239329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594901388198
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1594901394629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1594901402243
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1594901411301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1594901427293
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594901429495
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1594901431296
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594901433036
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1594901434709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1594901442180
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1594901459215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594901462675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594901466958
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1594901467040
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594901475974
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594901476232
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1594901518501
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594901533801
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1594901535508
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594901535508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594902912123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594902928776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594902929999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594902933694
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1594902935977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1594902966484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594902968948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594903130597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594903136448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594903175148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594903193699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594903301309
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1594903360648
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1594903365647
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1594903372109
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1594903376890
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1594903385835
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1594903389977
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1594903395070
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1594903396092
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1594903398259
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1594903398441
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1594903399346
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1594903401421
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1594903406065
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1594903415900
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1594903419375
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1594903427789
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1594903429902
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1594903430079
error,log,,,"Could not launch in profiling mode because no profilers are configured.",1594903430351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594903430434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594903438305
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1594903440939
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1594903444495
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1594903446107
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1594903448972
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1594903466621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594903471983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594903477622
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1594903477668
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594903478247
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1594903478403
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1594903487927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594903503058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594903719553
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1594903725176
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1594903735491
